pattern_id,origin,destination,station_count,service_count,is_circular,is_shuttle,has_reverse,reverse_pattern_id
SP000521,KGX,LCN,17,14,False,False,False,
SP000522,BRI,WOF,11,18,False,False,True,SP000127
SP000523,SPR,MLN,15,56,False,False,True,SP004290
SP000524,WTH,MLM,10,2,False,False,False,
SP000525,BDQ,ILK,9,54,False,False,True,SP001965
SP000526,DMR,WFF,21,26,False,False,True,SP001968
SP000527,BRI,GCR,5,4,False,False,True,SP004403
SP000528,DMR,MTH,22,34,False,False,True,SP001971
SP000529,KGX,LDS,22,40,False,False,False,
SP000530,AVP,AYS,2,4,False,True,True,SP000542
SP000531,BRI,GCR,6,8,False,False,True,SP002668
SP000532,OXF,WOS,9,2,False,False,False,
SP000533,EUS,BHM,25,56,False,False,True,SP000962
SP000534,QPW,KNT,8,10,False,False,True,SP000634
SP000535,GLC,CAR,15,14,False,False,True,SP002103
SP000536,FST,GRY,7,70,False,False,False,
SP000537,EDB,KGX,32,48,False,False,False,
SP000538,SHR,SWA,34,9,False,False,True,SP003828
SP000539,MAN,HDF,5,2,False,False,False,
SP000540,WOS,DID,18,2,False,False,False,
SP000541,BNP,EXD,10,1,False,False,False,
SP000542,AYS,AVP,2,2,False,True,True,SP000530
SP000543,TRI,EUS,11,4,False,False,False,
SP000544,MLM,WKG,13,2,False,False,False,
SP000545,EXD,EXM,7,4,False,False,False,
SP000546,GLC,PCN,7,62,False,False,True,SP000142
SP000547,MRY,SEL,9,2,False,False,False,
SP000548,SHR,BHM,13,26,False,False,True,SP002104
SP000549,MAN,BMH,42,22,False,False,True,SP000733
SP000550,PGN,EXM,21,22,False,False,False,
SP000551,RAM,FAV,10,6,False,False,True,SP000622
SP000552,MYB,BSW,26,4,False,False,True,SP000644
SP000553,SAV,LMS,8,14,False,False,True,SP000561
SP000554,LMS,BSW,11,2,False,False,True,SP004174
SP000555,BMO,LMS,9,7,False,False,True,SP000601
SP000556,DVP,XVJ,32,4,False,False,False,
SP000557,FST,PSE,11,18,False,False,True,SP003874
SP000558,PGN,EXM,15,2,False,False,False,
SP000559,EDB,HLC,36,14,False,False,True,SP000155
SP000560,MIA,BPN,18,18,False,False,True,SP000759
SP000561,LMS,SAV,8,15,False,False,True,SP000553
SP000562,SUO,SAC,28,62,False,False,True,SP001608
SP000563,LIT,SOU,21,1,False,False,False,
SP000564,SAV,BAN,6,2,False,False,False,
SP000565,MIA,BPN,21,33,False,False,True,SP000754
SP000566,WSM,PAD,17,12,False,False,False,
SP000567,DVP,FAV,8,2,False,False,False,
SP000568,ECR,XSU,12,64,False,False,True,SP001579
SP000569,YRK,LDS,6,2,False,False,False,
SP000570,MIA,BPN,20,14,False,False,True,SP000740
SP000571,BCS,BMO,13,2,False,False,False,
SP000572,AYS,PRR,4,29,False,False,True,SP000510
SP000573,PBO,HRH,52,1,False,False,False,
SP000574,HUD,BDI,5,2,False,False,False,
SP000575,PBO,HRH,52,3,False,False,False,
SP000576,BSW,BAN,13,2,False,False,False,
SP000577,MCV,SOP,15,2,False,False,False,
SP000578,MAN,HUL,17,15,False,False,True,SP000694
SP000579,MCV,SOP,21,14,False,False,True,SP000095
SP000580,CRE,STA,7,34,False,False,True,SP001852
SP000581,PAD,BRI,12,44,False,False,True,SP001987
SP000582,LWS,SEF,6,2,False,False,True,SP004407
SP000583,OXT,COH,8,1,False,False,False,
SP000584,XVJ,RAM,30,4,False,False,True,SP000498
SP000585,FAV,DVP,11,4,False,False,True,SP000496
SP000586,HNH,BFR,4,2,False,False,False,
SP000587,XVJ,DVP,31,10,False,False,True,SP000481
SP000588,LUT,BFR,16,1,False,False,False,
SP000589,SAC,HNH,16,2,False,False,False,
SP000590,PMH,NEM,12,28,False,False,True,SP001122
SP000591,MIA,HHD,28,25,False,False,True,SP001642
SP000592,KLN,DOW,3,2,False,False,True,SP000595
SP000593,MAN,HUL,19,14,False,False,True,SP000702
SP000594,FST,SOC,16,2,False,False,False,
SP000595,DOW,KLN,3,5,False,False,True,SP000592
SP000596,WRX,CRE,3,30,False,False,True,SP002843
SP000597,RDZ,GTW,20,1,False,False,False,
SP000598,DOW,ELY,3,2,False,False,True,SP000600
SP000599,XVJ,RAM,29,26,False,False,True,SP000479
SP000600,ELY,DOW,3,3,False,False,True,SP000598
SP000601,LMS,BMO,9,4,False,False,True,SP000555
SP000602,XVJ,DVP,33,24,False,False,False,
SP000603,RDZ,GTW,20,1,False,False,False,
SP000604,GLC,WMS,15,52,False,False,True,SP002689
SP000605,MYB,GER,9,2,False,False,False,
SP000606,GTW,RDZ,17,1,False,False,False,
SP000607,MYB,GER,9,2,False,False,False,
SP000608,BRI,BTH,4,2,False,False,True,SP002690
SP000609,BMO,LMS,10,4,False,False,True,SP000612
SP000610,MIA,BPN,17,5,False,False,False,
SP000611,FST,LES,13,2,False,False,False,
SP000612,LMS,BMO,10,4,False,False,True,SP000609
SP000613,AYS,MYB,17,2,False,False,True,SP004159
SP000614,SVB,BRI,12,38,False,False,True,SP002452
SP000615,SOU,POO,14,12,False,False,False,
SP000616,WKK,MAN,14,1,False,False,False,
SP000617,TAU,BRI,11,4,False,False,True,SP002386
SP000618,NCL,ASL,7,22,False,False,True,SP000441
SP000619,FST,SRY,16,92,False,False,True,SP003848
SP000620,XVJ,DVP,30,2,False,False,False,
SP000621,AYS,MYB,12,2,False,False,False,
SP000622,FAV,RAM,10,8,False,False,True,SP000551
SP000623,XVJ,GLM,20,40,False,False,True,SP001565
SP000624,MCE,NCL,3,6,False,False,True,SP000845
SP000625,SAL,BRI,12,16,False,False,True,SP003532
SP000626,BSK,QRB,13,2,False,False,False,
SP000627,SBP,QPW,5,8,False,False,True,SP003369
SP000628,NOT,SHF,7,2,False,False,True,SP002295
SP000629,RED,RED,1,58,True,False,True,SP000629
SP000630,DAR,NCL,4,2,False,False,True,SP000856
SP000631,LIV,BPN,13,30,False,False,True,SP000293
SP000632,FST,SRY,19,16,False,False,False,
SP000633,BOD,PDT,4,26,False,False,True,SP000636
SP000634,KNT,QPW,8,8,False,False,True,SP000534
SP000635,LMS,BMO,9,2,False,False,False,
SP000636,PDT,BOD,4,34,False,False,True,SP000633
SP000637,BIT,OXF,3,2,False,False,False,
SP000638,FST,SOC,16,32,False,False,False,
SP000639,BAL,PMH,33,1,False,False,False,
SP000640,SCA,LDS,8,3,False,False,False,
SP000641,SCA,YRK,4,28,False,False,True,SP000434
SP000642,EBN,BAL,17,1,False,False,False,
SP000643,FST,GRY,7,14,False,False,False,
SP000644,BSW,MYB,26,6,False,False,True,SP000552
SP000645,BAN,MYB,16,2,False,False,False,
SP000646,BAL,REI,10,71,False,False,True,SP000396
SP000647,YRK,MAN,15,32,False,False,True,SP000652
SP000648,LIV,BPN,20,4,False,False,True,SP004229
SP000649,FST,PSE,11,12,False,False,False,
SP000650,AYS,MYB,18,2,False,False,False,
SP000651,PAD,PLY,22,6,False,False,False,
SP000652,MAN,YRK,15,6,False,False,True,SP000647
SP000653,PNZ,EXD,26,4,False,False,False,
SP000654,XVJ,FAV,23,2,False,False,False,
SP000655,BSW,BAN,12,2,False,False,False,
SP000656,MAN,YRK,13,2,False,False,False,
SP000657,BIF,PRE,13,2,False,False,True,SP004259
SP000658,EAD,WOK,11,73,False,False,True,SP001409
SP000659,CHX,ORP,9,4,False,False,True,SP004530
SP000660,BIF,MIA,22,2,False,False,False,
SP000661,MAN,NCL,20,29,False,False,True,SP000687
SP000662,LCN,CRE,26,4,False,False,False,
SP000663,BDT,HUL,8,2,False,False,True,SP002736
SP000664,GRV,MDW,6,2,False,False,False,
SP000665,KWG,SRA,24,157,False,False,True,SP000361
SP000666,SHF,SCA,20,21,False,False,True,SP000440
SP000667,MYB,WRU,7,2,False,False,True,SP000141
SP000668,CHX,AFK,20,14,False,False,True,SP000718
SP000669,LDS,SCA,7,2,False,False,False,
SP000670,CHX,MDE,14,32,False,False,True,SP000721
SP000671,ASL,NCL,8,40,False,False,True,SP000443
SP000672,WEY,SOU,16,6,False,False,False,
SP000673,WEY,SOU,15,2,False,False,False,
SP000674,CAR,NCL,10,16,False,False,True,SP001915
SP000675,INV,EDB,15,2,False,False,False,
SP000676,NCL,KGX,24,29,False,False,False,
SP000677,MAN,RCC,29,1,False,False,False,
SP000678,MAN,RCC,22,20,False,False,True,SP001040
SP000679,OXF,MYB,17,2,False,False,False,
SP000680,GLQ,INV,15,6,False,False,True,SP004319
SP000681,YRK,MAN,14,2,False,False,True,SP003960
SP000682,GLM,XVJ,25,2,False,False,False,
SP000683,GLQ,EDB,9,92,False,False,True,SP000928
SP000684,STP,SHF,20,31,False,False,True,SP002645
SP000685,PRR,MYB,10,3,False,False,False,
SP000686,GLC,EDB,9,22,False,False,True,SP002310
SP000687,NCL,MAN,20,28,False,False,True,SP000661
SP000688,SHF,SCA,21,4,False,False,False,
SP000689,OXF,MYB,18,2,False,False,False,
SP000690,AVM,AVM,1,2,True,False,True,SP000690
SP000691,KYL,KYL,2,4,True,True,True,SP000691
SP000692,DDG,WOS,25,2,False,False,False,
SP000693,AVM,DEE,14,1,False,False,False,
SP000694,HUL,MAN,17,14,False,False,True,SP000578
SP000695,HGT,KGX,23,14,False,False,False,
SP000696,SHF,BDT,17,2,False,False,True,SP000433
SP000697,HUL,MAN,20,2,False,False,False,
SP000698,KGX,NCL,25,36,False,False,False,
SP000699,ELG,KYL,5,2,False,False,False,
SP000700,KGX,BDQ,24,14,False,False,False,
SP000701,SHF,HUL,12,2,False,False,True,SP003317
SP000702,HUL,MAN,19,12,False,False,True,SP000593
SP000703,GER,MYB,7,2,False,False,True,SP000305
SP000704,SRA,BIS,16,20,False,False,True,SP001261
SP000705,SHF,HUL,11,3,False,False,True,SP000421
SP000706,MAN,HUL,33,1,False,False,False,
SP000707,MLN,EDB,25,4,False,False,True,SP003893
SP000708,SRA,BIS,13,2,False,False,True,SP001285
SP000709,SUY,MKT,4,36,False,False,True,SP000711
SP000710,CHD,LDS,9,2,False,False,False,
SP000711,MKT,SUY,4,36,False,False,True,SP000709
SP000712,NOT,LDS,12,32,False,False,True,SP000714
SP000713,IPS,CBG,10,34,False,False,True,SP000747
SP000714,LDS,NOT,12,28,False,False,True,SP000712
SP000715,DON,KGX,18,2,False,False,False,
SP000716,LDS,SLB,15,2,False,False,False,
SP000717,STP,SHF,22,31,False,False,True,SP000416
SP000718,AFK,CHX,20,5,False,False,True,SP000668
SP000719,MAN,RCC,23,4,False,False,False,
SP000720,MCM,LDS,17,10,False,False,True,SP002190
SP000721,MDE,CHX,14,38,False,False,True,SP000670
SP000722,AFK,CHX,17,2,False,False,False,
SP000723,HYS,CHX,13,74,False,False,True,SP003068
SP000724,BSK,RDG,6,74,False,False,True,SP001364
SP000725,CST,DFD,16,70,False,False,True,SP000773
SP000726,IPS,LWT,12,28,False,False,True,SP001333
SP000727,COL,IPS,3,2,False,False,False,
SP000728,SKI,LDS,11,12,False,False,True,SP002713
SP000729,LDS,NOT,13,2,False,False,False,
SP000730,BWK,KGX,27,2,False,False,False,
SP000731,YRK,WKK,5,1,False,False,False,
SP000732,CHX,HYS,13,66,False,False,True,SP000307
SP000733,BMH,MAN,42,26,False,False,True,SP000549
SP000734,FLX,IPS,5,36,False,False,True,SP000736
SP000735,MRF,CTR,18,2,False,False,False,
SP000736,IPS,FLX,5,36,False,False,True,SP000734
SP000737,NOT,SHF,6,2,False,False,False,
SP000738,HOO,CTR,30,2,False,False,False,
SP000739,EBN,AFK,20,2,False,False,False,
SP000740,BPN,MIA,20,21,False,False,True,SP000570
SP000741,OXF,RDG,6,2,False,False,False,
SP000742,CTR,CTR,33,112,True,False,False,
SP000743,COR,STP,13,66,False,False,True,SP001820
SP000744,NCL,KGX,23,2,False,False,False,
SP000745,BPN,MIA,19,16,False,False,False,
SP000746,SKI,LDS,9,58,False,False,True,SP002187
SP000747,CBG,IPS,10,34,False,False,True,SP000713
SP000748,GPO,BGV,14,136,False,False,True,SP001745
SP000749,ELP,CTR,33,4,False,False,False,
SP000750,LIV,NRW,39,2,False,False,False,
SP000751,MAN,CTR,16,37,False,False,True,SP000763
SP000752,MAT,DBY,8,2,False,False,True,SP000755
SP000753,XVJ,ORP,15,148,False,False,True,SP000002
SP000754,BPN,MIA,21,23,False,False,True,SP000565
SP000755,DBY,MAT,8,2,False,False,True,SP000752
SP000756,CHX,DFD,13,67,False,False,True,SP000918
SP000757,LIV,PRE,16,2,False,False,False,
SP000758,ORE,BAL,29,26,False,False,True,SP002995
SP000759,BPN,MIA,18,7,False,False,True,SP000560
SP000760,GLM,LUT,41,2,False,False,False,
SP000761,WHP,RAI,29,1,False,False,False,
SP000762,GLD,HWX,3,44,False,False,True,SP002800
SP000763,CTR,MAN,16,36,False,False,True,SP000751
SP000764,RSH,MAN,10,16,False,False,True,SP001238
SP000765,WDM,MIA,19,8,False,False,True,SP000241
SP000766,CHX,HYS,7,2,False,False,False,
SP000767,OKE,BUA,3,10,False,False,False,
SP000768,AFK,CHX,15,2,False,False,False,
SP000769,BIF,MIA,25,3,False,False,False,
SP000770,AFK,CST,16,2,False,False,False,
SP000771,TON,CHX,15,1,False,False,False,
SP000772,RET,NOT,14,2,False,False,False,
SP000773,DFD,CST,16,65,False,False,True,SP000725
SP000774,MAN,WML,9,8,False,False,True,SP000857
SP000775,AFK,XVJ,21,1,False,False,False,
SP000776,LDS,KNO,8,34,False,False,True,SP000781
SP000777,BTN,ORE,24,2,False,False,False,
SP000778,CHT,NCL,9,4,False,False,True,SP000912
SP000779,XHZ,SQE,12,11,False,False,True,SP002204
SP000780,DLJ,BAK,16,2,False,False,True,SP000028
SP000781,KNO,LDS,8,28,False,False,True,SP000776
SP000782,BUA,OKE,2,10,False,True,False,
SP000783,AFK,XVJ,24,17,False,False,True,SP000953
SP000784,GLM,CST,28,2,False,False,False,
SP000785,MPT,NCL,4,32,False,False,True,SP000455
SP000786,EPD,BAK,16,68,False,False,True,SP002206
SP000787,AFK,XVJ,25,25,False,False,True,SP000951
SP000788,GRV,CST,22,2,False,False,False,
SP000789,EPD,WCY,8,2,False,False,False,
SP000790,NRW,SHM,11,26,False,False,True,SP000800
SP000791,AFK,XVJ,23,2,False,False,True,SP000960
SP000792,NRW,SHM,9,6,False,False,True,SP000797
SP000793,CPG,BWR,4,30,False,False,True,SP000822
SP000794,MSR,XVJ,30,2,False,False,False,
SP000795,LIV,MIA,23,36,False,False,True,SP000966
SP000796,PAD,HAF,6,2,False,False,True,SP003613
SP000797,SHM,NRW,9,4,False,False,True,SP000792
SP000798,FKC,XVJ,28,2,False,False,False,
SP000799,KGX,BDI,26,2,False,False,False,
SP000800,SHM,NRW,11,22,False,False,True,SP000790
SP000801,PAD,PLY,23,4,False,False,True,SP003368
SP000802,SHM,NRW,10,2,False,False,False,
SP000803,SHM,NRW,8,2,False,False,False,
SP000804,APN,SHZ,18,158,False,False,True,SP000817
SP000805,SHM,NRW,7,4,False,False,True,SP002287
SP000806,NRW,SHM,10,2,False,False,False,
SP000807,MIM,BWR,3,4,False,False,True,SP000844
SP000808,SHM,NRW,6,2,False,False,False,
SP000809,PNZ,PAD,33,14,False,False,False,
SP000810,HBL,LVC,8,128,False,False,True,SP000812
SP000811,CTR,HOO,4,2,False,False,False,
SP000812,LVC,HBL,8,126,False,False,True,SP000810
SP000813,FGH,RSB,2,5,False,True,True,SP000815
SP000814,PAD,HWV,6,1,False,False,True,SP003213
SP000815,RSB,FGH,2,4,False,True,True,SP000813
SP000816,ELP,BKQ,20,2,False,False,False,
SP000817,SHZ,APN,18,173,False,False,True,SP000804
SP000818,LVC,SOP,17,142,False,False,True,SP002426
SP000819,RFY,ELP,23,2,False,False,False,
SP000820,CDF,PMD,30,12,False,False,True,SP002861
SP000821,HOO,ELP,30,2,False,False,False,
SP000822,BWR,CPG,4,30,False,False,True,SP000793
SP000823,SHR,CTR,6,6,False,False,True,SP002847
SP000824,ELP,ELP,33,66,True,False,False,
SP000825,MAN,SOT,14,1,False,False,True,SP001765
SP000826,HOO,ELP,4,2,False,False,False,
SP000827,ZHS,ZUM,8,4,False,False,True,SP001920
SP000828,CTR,LIV,7,3,False,False,True,SP001199
SP000829,SRA,MRW,6,68,False,False,True,SP000832
SP000830,ZET,ZUM,8,4,False,False,False,
SP000831,HHD,WBQ,19,1,False,False,False,
SP000832,MRW,SRA,6,68,False,False,True,SP000829
SP000833,SHZ,SGH,16,8,False,False,False,
SP000834,KNO,WKF,7,4,False,False,False,
SP000835,PAD,WSM,17,2,False,False,False,
SP000836,PEN,CPH,9,48,False,False,True,SP000870
SP000837,AYW,BHI,32,1,False,False,False,
SP000838,REG,SHZ,17,12,False,False,True,SP000898
SP000839,AYW,BHI,24,15,False,False,True,SP000076
SP000840,PAD,PNZ,36,2,False,False,False,
SP000841,COY,PEN,11,64,False,False,True,SP001330
SP000842,EDB,COW,10,26,False,False,True,SP003749
SP000843,XSU,EPS,18,1,False,False,False,
SP000844,BWR,MIM,3,6,False,False,True,SP000807
SP000845,NCL,MCE,3,4,False,False,True,SP000624
SP000846,SLB,LLD,26,1,False,False,False,
SP000847,LLJ,BHI,27,8,False,False,True,SP000074
SP000848,PAD,WOS,19,1,False,False,False,
SP000849,SIV,PNZ,5,2,False,False,True,SP000228
SP000850,AYW,MCN,6,8,False,False,True,SP001817
SP000851,BHM,AYW,21,2,False,False,False,
SP000852,PLY,EXD,8,6,False,False,True,SP004513
SP000853,DID,BAN,10,6,False,False,False,
SP000854,TRU,FAL,6,44,False,False,True,SP004371
SP000855,OXF,BAN,6,4,False,False,False,
SP000856,NCL,DAR,4,2,False,False,True,SP000630
SP000857,WML,MAN,9,6,False,False,True,SP000774
SP000858,PAD,OXF,9,27,False,False,True,SP001806
SP000859,AYW,SHR,10,8,False,False,True,SP002217
SP000860,GLQ,ABD,16,2,False,False,True,SP004310
SP000861,CRE,MAN,14,28,False,False,True,SP000906
SP000862,PAD,CNM,14,30,False,False,True,SP002278
SP000863,GLQ,ABD,16,6,False,False,True,SP001076
SP000864,CRE,EUS,21,2,False,False,True,SP004188
SP000865,HHD,CDF,31,10,False,False,True,SP000869
SP000866,TRU,FAL,5,16,False,False,True,SP004376
SP000867,GLQ,ABD,15,10,False,False,True,SP001065
SP000868,EUS,LIV,28,24,False,False,True,SP001592
SP000869,CDF,HHD,31,12,False,False,True,SP000865
SP000870,CPH,PEN,9,50,False,False,True,SP000836
SP000871,CDF,PPD,9,2,False,False,True,SP004089
SP000872,HPQ,HVH,2,5,False,True,True,SP000874
SP000873,CDF,HHD,25,2,False,False,False,
SP000874,HVH,HPQ,2,5,False,True,True,SP000872
SP000875,GLQ,ABD,17,4,False,False,True,SP001070
SP000876,WOK,AON,7,6,False,False,True,SP000929
SP000877,GLQ,ABD,17,2,False,False,False,
SP000878,GLQ,ABD,19,2,False,False,False,
SP000879,NEM,AON,12,59,False,False,True,SP000880
SP000880,AON,NEM,12,39,False,False,True,SP000879
SP000881,AON,NEM,9,8,False,False,True,SP003518
SP000882,EUS,WVH,23,9,False,False,True,SP002799
SP000883,GLQ,INV,17,2,False,False,False,
SP000884,CMN,SHR,37,2,False,False,False,
SP000885,EUS,CRE,32,2,False,False,False,
SP000886,EBB,MST,20,4,False,False,True,SP000394
SP000887,GLQ,PTH,9,6,False,False,True,SP001060
SP000888,LEV,EDB,14,2,False,False,False,
SP000889,CRE,BHM,9,2,False,False,False,
SP000890,GLQ,ARB,18,2,False,False,True,SP001069
SP000891,SHR,LLE,32,1,False,False,False,
SP000892,EUS,GLC,46,12,False,False,True,SP004033
SP000893,BFR,BKJ,9,4,False,False,True,SP003007
SP000894,DFD,CST,16,3,False,False,True,SP002900
SP000895,GLQ,DEE,11,20,False,False,True,SP001062
SP000896,GLQ,DEE,10,4,False,False,False,
SP000897,BNP,EXC,10,4,False,False,True,SP000457
SP000898,SHZ,REG,17,6,False,False,True,SP000838
SP000899,BNP,AXM,15,2,False,False,False,
SP000900,BYI,RHY,22,24,False,False,False,
SP000901,BNP,EXC,10,10,False,False,True,SP000461
SP000902,BNP,EXC,14,2,False,False,True,SP000473
SP000903,SGR,CST,14,12,False,False,False,
SP000904,IMW,WJH,6,10,False,False,True,SP001913
SP000905,CST,GRV,20,2,False,False,False,
SP000906,MAN,CRE,14,27,False,False,True,SP000861
SP000907,BNP,EXC,9,4,False,False,True,SP000464
SP000908,CHX,DFD,15,66,False,False,True,SP000020
SP000909,SRA,WJL,20,3,False,False,True,SP001894
SP000910,MDE,AFK,7,2,False,False,False,
SP000911,BNP,EXC,13,2,False,False,False,
SP000912,NCL,CHT,9,2,False,False,True,SP000778
SP000913,BNP,PGN,20,2,False,False,False,
SP000914,LDS,YRK,14,62,False,False,True,SP003079
SP000915,LDS,EDB,18,2,False,False,False,
SP000916,LSM,OBN,2,2,False,True,False,
SP000917,NEM,AON,10,2,False,False,False,
SP000918,DFD,CHX,13,64,False,False,True,SP000756
SP000919,PNR,KWK,2,58,False,True,True,SP000983
SP000920,KGX,KLN,24,45,False,False,True,SP000923
SP000921,GLQ,DEE,20,2,False,False,False,
SP000922,CHX,DFD,14,2,False,False,False,
SP000923,KLN,KGX,24,50,False,False,True,SP000920
SP000924,PAD,HWV,4,146,False,False,True,SP002186
SP000925,CDF,PEN,4,6,False,False,True,SP000379
SP000926,LDS,ILK,6,74,False,False,True,SP001331
SP000927,BNH,CST,12,8,False,False,False,
SP000928,EDB,GLQ,9,92,False,False,True,SP000683
SP000929,AON,WOK,7,2,False,False,True,SP000876
SP000930,KGX,ELY,19,22,False,False,True,SP000934
SP000931,POO,NEM,22,4,False,False,False,
SP000932,POO,NEM,25,4,False,False,False,
SP000933,EBN,BTN,12,30,False,False,True,SP001200
SP000934,ELY,KGX,19,17,False,False,True,SP000930
SP000935,SOU,POO,13,2,False,False,False,
SP000936,SOU,POO,15,2,False,False,False,
SP000937,KLN,KGX,25,1,False,False,False,
SP000938,SOU,BMH,12,12,False,False,False,
SP000939,HGS,EBN,8,2,False,False,True,SP001705
SP000940,BMH,BSK,21,2,False,False,False,
SP000941,EBN,HGS,12,1,False,False,False,
SP000942,BMH,BSK,20,2,False,False,False,
SP000943,BMH,BSK,20,2,False,False,False,
SP000944,NEM,POO,24,2,False,False,False,
SP000945,BAL,BOG,21,4,False,False,False,
SP000946,BOG,WSW,29,1,False,False,False,
SP000947,DKG,EAD,11,39,False,False,True,SP000447
SP000948,HRH,BOG,10,58,False,False,False,
SP000949,MAN,BUX,15,14,False,False,True,SP000098
SP000950,KGX,YRK,20,11,False,False,False,
SP000951,XVJ,AFK,25,38,False,False,True,SP000787
SP000952,KGX,MBR,26,2,False,False,False,
SP000953,XVJ,AFK,24,12,False,False,True,SP000783
SP000954,LDS,DON,9,36,False,False,True,SP001025
SP000955,APN,SUN,13,2,False,False,False,
SP000956,MAN,BUX,12,2,False,False,False,
SP000957,SUN,SGH,11,3,False,False,False,
SP000958,KGX,ABD,48,7,False,False,False,
SP000959,OBN,OBN,3,6,True,False,True,SP000959
SP000960,XVJ,AFK,23,6,False,False,True,SP000791
SP000961,CLH,BBN,5,2,False,False,True,SP002683
SP000962,BHM,EUS,25,57,False,False,True,SP000533
SP000963,MAN,BUX,13,14,False,False,True,SP002596
SP000964,XVJ,RAM,34,2,False,False,False,
SP000965,BNY,SHF,6,6,False,False,True,SP002642
SP000966,MIA,LIV,23,34,False,False,True,SP000795
SP000967,MAN,BUX,14,8,False,False,True,SP002367
SP000968,LDS,KNO,7,34,False,False,True,SP003087
SP000969,BHM,WVH,8,2,False,False,False,
SP000970,LIV,WGN,13,62,False,False,True,SP000382
SP000971,BAL,BOG,27,2,False,False,False,
SP000972,PMH,NEM,12,4,False,False,False,
SP000973,NEM,PMS,18,4,False,False,False,
SP000974,MAN,BUX,14,8,False,False,True,SP002824
SP000975,DAR,NCL,3,2,False,False,False,
SP000976,STW,QRB,7,2,False,False,False,
SP000977,BCU,LYP,3,66,False,False,True,SP000980
SP000978,SUO,BDM,34,4,False,False,False,
SP000979,BPN,YRK,23,1,False,False,False,
SP000980,LYP,BCU,3,66,False,False,True,SP000977
SP000981,HAZ,MAN,7,18,False,False,True,SP001740
SP000982,RAI,WHP,28,2,False,False,False,
SP000983,KWK,PNR,2,56,False,True,True,SP000919
SP000984,BPN,LDS,13,2,False,False,False,
SP000985,LDS,BBN,8,1,False,False,False,
SP000986,CHX,GRV,20,2,False,False,False,
SP000987,LDS,RCD,12,34,False,False,True,SP000279
