station_id,station_name,english_name,crs,operator,route,region,latitude,longitude,is_interchange,route_count,is_coastal,distance_to_coast_km,welsh_name,terminus_weekday,terminus_sat,terminus_sun,terminus_max,canonical_hub,canonical_time_to_hub,canonical_time_n,canonical_time_status,hub_reassigned_from,interchange_via,interchange_via_london,quiz_id,direction_count
NA_0325,Reedham (Norfolk),,REE,Greater Anglia,"['East Suffolk Line', 'Wherry Line']",Broadland,52.564045,1.558941,TRUE,2,FALSE,11.72,,0,0,0,0,London,50,50,interchange_match,,,NRCHTPJ,c2c_ga,3
NA_0326,Retford,,RET,LNER,['East Coast Main Line'],Bassetlaw,53.315872,-0.94772,TRUE,1,FALSE,46.21,,5,6,2,6,not assigned,,,,,,,,3
NA_0327,Rickmansworth,,RIC,Chiltern Railways,['Chiltern Line'],Three Rivers,51.640447,-0.473013,FALSE,1,FALSE,63.64,,0,0,0,0,London,122,122,direct_match,,,,chiltern_wmr,2
NA_0328,Ridgmont,,RID,London Northwestern Railway,['Marston Vale Line'],Central Bedfordshire,52.026588,-0.594903,FALSE,1,FALSE,91.35,,0,0,0,0,London,2,2,direct_match,,,,london_nw_elizabeth_gn,2
NA_0329,Rochford,,RFD,Greater Anglia,"['Great Eastern', 'Great Eastern Main Line', 'Shenfield to Southend Line', 'Southend Line']",Rochford,51.581276,0.701959,TRUE,2,TRUE,1.28,,0,0,0,0,London,119,119,direct_match,,,,c2c_ga,2
NA_0330,Romford,,RMF,Elizabeth Line,['Elizabeth Line'],East London,51.575016,0.181986,FALSE,1,FALSE,19.6,,64,64,46,64,London,79,79,direct_match,,,,london_nw_elizabeth_gn,2
NA_0331,Rotherhithe,,ROE,London Overground,['Windrush Line'],East London,51.50098,-0.05353,FALSE,1,FALSE,31.54,,0,0,0,0,London (nearest interchange),582,582,direct_match,,,DALS,london_overground,2
NA_0332,Roughton Road,,RNR,Greater Anglia,"['Bittern Line', 'Broads Line']",North Norfolk,52.917828,1.299239,FALSE,1,TRUE,1.5,,0,0,0,0,London,24,24,interchange_match,,,NRCHTPJ,c2c_ga,2
NA_0333,Roydon,,RYN,Greater Anglia,"['Heron Line', 'West Anglia', 'West Anglia Main Line']",Epping Forest,51.775494,0.035088,TRUE,2,FALSE,39.85,,0,0,0,0,London,26,26,direct_match,,,,c2c_ga,2
NA_0334,Royston,,RYS,Great Northern,['Fen Line'],North Hertfordshire,52.053509,-0.026686,TRUE,1,FALSE,58.63,,16,4,91,91,London,94,94,direct_match,,,,london_nw_elizabeth_gn,3
NA_0335,Rugby,,RUG,West Midlands Railway,['West Coast Main Line'],Rugby,52.378719,-1.249263,FALSE,1,FALSE,102.68,,7,32,49,49,Birmingham New Street,32,172,direct_match,,,,chiltern_wmr,2
NA_0336,Runcorn,,RUN,West Midlands Railway,not assigned,Halton,53.338696,-2.73919,FALSE,1,FALSE,22.42,,2,0,0,2,Birmingham New Street,87,58,direct_match,,,,chiltern_wmr,2
NA_0337,Ryde Esplanade,,RYD,Island Line,['Island Line'],Isle of Wight,50.733517,-1.159676,FALSE,1,TRUE,0.02,,0,0,0,0,London,,,,,,,south_western,2
NA_0338,Ryde Pier Head,,RYP,Island Line,['Island Line'],Isle of Wight,50.738914,-1.159578,FALSE,1,TRUE,0.61,,55,50,44,55,London,,,,,,,south_western,2
NA_0339,Ryde St Johns Road,,RYR,Island Line,['Island Line'],Isle of Wight,50.72361,-1.157028,FALSE,1,TRUE,0.91,,4,4,4,4,London,,,,,,,south_western,2
NA_0340,Rye House,,RYH,Greater Anglia,"['Heron Line', 'Hertford East Line', 'Lee Valley Line', 'New River Line', 'West Anglia', 'West Anglia Main Line']",Broxbourne,51.76881,0.005796,TRUE,4,FALSE,41.03,,0,0,0,0,London,74,74,direct_match,,,,c2c_ga,2
NA_0341,Salhouse,,SAH,Greater Anglia,"['Bittern Line', 'Broads Line']",Broadland,52.675083,1.391886,FALSE,1,FALSE,19.05,,0,0,0,0,London,28,28,interchange_match,,,NRCHTPJ,c2c_ga,2
NA_0342,Sandown,,SAN,Island Line,['Island Line'],Isle of Wight,50.657101,-1.162457,FALSE,1,TRUE,0.71,,0,0,0,0,London,,,,,,,south_western,2
NA_0343,Sandy,,SDY,Great Northern,['Fen Line'],Central Bedfordshire,52.124931,-0.28065,FALSE,1,FALSE,77.5,,0,0,0,0,London,262,262,direct_match,,,,london_nw_elizabeth_gn,2
NA_0344,Sawbridgeworth,,SAW,Greater Anglia,"['Heron Line', 'West Anglia', 'West Anglia Main Line']",East Hertfordshire,51.814625,0.160177,TRUE,2,FALSE,35.29,,0,0,0,0,London,62,62,direct_match,,,,c2c_ga,2
NA_0345,Saxmundham,,SAX,Greater Anglia,['East Suffolk Line'],East Suffolk,52.215309,1.489965,FALSE,1,FALSE,5.59,,0,0,0,0,London,38,38,interchange_match,,,IPSWICH,c2c_ga,2
NA_0346,Scarborough,,SCA,TransPennine Express,['Yorkshire Coast Line'],North Yorkshire,54.2798,-0.405666,FALSE,1,TRUE,0.55,,194,363,334,363,not assigned,,,,,,,,1
NA_0347,Scunthorpe,,SCU,TransPennine Express,['South Humberside Main Line'],North Lincolnshire,53.58617,-0.650951,FALSE,1,FALSE,12.35,,16,18,0,18,not assigned,,,,,,,,2
NA_0348,Seaburn,,SEB,Tyne & Wear Metro,0,Sunderland,54.929558,-1.38667,FALSE,1,TRUE,1.26,,0,0,0,0,,,,,,,,,1
NA_0349,Seamer,,SEM,TransPennine Express,['Yorkshire Coast Line'],North Yorkshire,54.241287,-0.416367,TRUE,1,FALSE,3.19,,0,0,0,0,not assigned,,,,,,,,3
NA_0350,Selby,,SBY,Northern,"['Hull and Doncaster Branch', 'Selby Line']",North Yorkshire,53.78336,-1.06355,TRUE,2,FALSE,26.12,,47,100,102,102,Leeds,35,84,direct_match,,,,leeds_sheffield_northern,4
NA_0351,Seven Kings,,SVK,Elizabeth Line,['Elizabeth Line'],East London,51.563992,0.096325,FALSE,1,FALSE,24.06,,0,0,0,0,London,20,20,direct_match,,,,london_nw_elizabeth_gn,2
NA_0352,Seven Sisters,,SVS,London Overground,['Enfield Town Line'],North East London,51.584007,-0.074521,FALSE,1,FALSE,35.62,,0,0,0,0,London (nearest interchange),200,200,direct_match,,,LIVST,london_overground,2
NA_0353,Shadwell,,SDE,London Overground,['Windrush Line'],East London,51.51093,-0.05743,FALSE,1,FALSE,32.01,,0,0,0,0,London (nearest interchange),604,604,direct_match,,,DALS,london_overground,2
NA_0354,Shanklin,,SHN,Island Line,['Island Line'],Isle of Wight,50.633842,-1.179841,FALSE,1,TRUE,0.7,,55,50,44,55,London,,,,,,,south_western,1
NA_0355,Shelford,,SED,Greater Anglia,"['Heron Line', 'West Anglia Main Line']",South Cambridgeshire,52.149517,0.139805,TRUE,2,FALSE,57.71,,0,0,0,0,London,58,58,direct_match,,,,c2c_ga,2
NA_0356,Shenfield,,SNF,Greater Anglia,"['Braintree Branch', 'Crouch Valley Line', 'Flitch Line', 'Great Eastern', 'Great Eastern Main Line', 'Mayflower Line', 'Shenfield to Southend Line', 'Southend Line', 'Sunshine Coast Line']",Brentwood,51.630615,0.330602,TRUE,6,FALSE,13.83,,520,315,299,520,London,383,383,direct_match,,,,c2c_ga,3
NA_0357,Shepreth,,STH,Great Northern,['Fen Line'],South Cambridgeshire,52.114567,0.031517,FALSE,1,FALSE,59.89,,0,0,0,0,London,60,60,direct_match,,,,london_nw_elizabeth_gn,2
NA_0358,Sheringham,,SHM,Greater Anglia,"['Bittern Line', 'Broads Line']",North Norfolk,52.94096,1.210195,FALSE,1,TRUE,0.51,,54,43,40,54,London,30,30,interchange_match,,,NRCHTPJ,c2c_ga,1
NA_0359,Shippea Hill,,SPP,Greater Anglia,not assigned,East Cambridgeshire,52.430218,0.412299,FALSE,1,FALSE,41.36,,0,0,0,0,London,2,2,interchange_match_low_confidence,,,TROWSEJ,c2c_ga,2
NA_0360,Shirley,,SRL,West Midlands Railway,"['Shakespeare Line', 'Snow Hill Lines']",Solihull,52.403473,-1.845632,FALSE,1,FALSE,78.94,,0,0,0,0,Birmingham New Street,58,52,interchange_match,,TYSL,,chiltern_wmr,2
NA_0361,Shoeburyness,,SRY,c2c,['London Tilbury & Southend Line'],Southend-on-Sea,51.531414,0.795616,FALSE,1,TRUE,0.37,,523,395,892,892,London,160,160,direct_match,,,,c2c_ga,1
NA_0362,Shoreditch High Street,,SDC,London Overground,['Windrush Line'],North East London,51.523433,-0.075614,FALSE,1,FALSE,33.54,,0,0,0,0,London (nearest interchange),582,582,direct_match,,,DALS,london_overground,2
NA_0363,Silver Street,,SLV,London Overground,['Enfield Town Line'],North London,51.615364,-0.067415,FALSE,1,FALSE,36.74,,0,0,0,0,London (nearest interchange),172,172,direct_match,,,LIVST,london_overground,2
NA_0364,Small Heath,,SMA,West Midlands Railway,"['Shakespeare Line', 'Snow Hill Lines']",Birmingham,52.46283,-1.858673,FALSE,1,FALSE,84.39,,0,0,0,0,Birmingham New Street,54,94,interchange_match,,SMLHTHS,,chiltern_wmr,2
NA_0365,Smallbrook Junction,,SAB,Island Line,['Island Line'],Isle of Wight,50.712822,-1.15721,FALSE,1,FALSE,2.01,,0,0,0,0,London,,,,,,,south_western,2
NA_0366,Smethwick Rolfe Street,,SMR,West Midlands Railway,"['Chase Line', 'Shrewsbury to Wolverhampton Line']",Sandwell,52.49632,-1.969885,TRUE,2,FALSE,84.83,,0,0,0,0,Birmingham New Street,6,72,direct_match,,,,chiltern_wmr,1
NA_0367,Soham,,SOJ,Greater Anglia,"[""St Edmund's Line""]",East Cambridgeshire,52.33415,0.3277,FALSE,1,FALSE,51.9,,0,0,0,0,London,135,135,interchange_match,,,HAGHLYJ,c2c_ga,2
NA_0368,Somerleyton,,SYT,Greater Anglia,"['East Suffolk Line', 'Wherry Line']",East Suffolk,52.509892,1.653333,TRUE,2,FALSE,6.41,,0,0,0,0,London,34,34,interchange_match,,,NRCHTPJ,c2c_ga,2
NA_0369,South Acton,,SAT,London Overground,['Mildmay Line'],West London,51.499813,-0.269697,FALSE,1,FALSE,46.4,,0,0,0,0,London (nearest interchange),156,156,direct_match,,,STFD,london_overground,2
NA_0370,South Hampstead,,SOH,London Overground,not assigned,North West London,51.541424,-0.178759,FALSE,1,FALSE,40.96,,0,0,0,0,London (nearest interchange),146,146,direct_match,,,EUSTON,london_overground,2
NA_0371,South Kenton,,SOK,London Underground,0,North West London,51.56963,-0.308894,FALSE,1,FALSE,50.48,,0,0,0,0,London,,,,,,,,2
NA_0372,South Merton,,SMO,Thameslink,['Midland Electrics'],South West London,51.40353,-0.205764,FALSE,1,FALSE,41.97,,0,0,0,0,London,70,70,interchange_match,,,DOKJNSP,thameslink_southern,2
NA_0373,South Tottenham,,STO,London Overground,['Suffragette Line'],North East London,51.58036,-0.071788,FALSE,1,FALSE,35.29,,0,0,0,0,London (nearest interchange),6,6,direct_match_low_confidence,,,STFD,london_overground,2
NA_0374,South Woodham Ferrers,,SOF,Greater Anglia,"['Crouch Valley Line', 'Great Eastern', 'Great Eastern Main Line']",Chelmsford,51.64957,0.606512,TRUE,2,TRUE,1.3,,0,0,0,0,London,10,10,direct_match,,,,c2c_ga,2
NA_0375,Southampton Town Quay,,STQ,South Western Railway,not assigned,Southampton,50.895035,-1.405778,FALSE,1,TRUE,0.17,,0,0,0,0,London,,,,,,,south_western,0
NA_0376,Southbury,,SBU,London Overground,not assigned,North London,51.648396,-0.052998,FALSE,1,FALSE,37.8,,0,0,0,0,London (nearest interchange),74,74,direct_match,,,LIVST,london_overground,2
NA_0377,Southend Airport,,SIA,Greater Anglia,"['Great Eastern', 'Great Eastern Main Line', 'Shenfield to Southend Line', 'Southend Line']",Rochford,51.5687,0.704084,TRUE,2,TRUE,1.13,,0,0,0,0,London,121,121,direct_match,,,,c2c_ga,3
NA_0378,Southend Central,,SOC,c2c,['London Tilbury & Southend Line'],Southend-on-Sea,51.536972,0.712305,FALSE,1,TRUE,0.43,,74,69,0,74,London,238,238,direct_match,,,,c2c_ga,2
NA_0379,Southend East,,SOE,c2c,['London Tilbury & Southend Line'],Southend-on-Sea,51.539234,0.731196,FALSE,1,TRUE,0.96,,0,0,0,0,London,180,180,direct_match,,,,c2c_ga,2
NA_0380,Southend Victoria,,SOV,Greater Anglia,"['Great Eastern', 'Great Eastern Main Line', 'Shenfield to Southend Line', 'Southend Line']",Southend-on-Sea,51.542389,0.711184,TRUE,2,TRUE,1.03,,206,157,493,493,London,123,123,direct_match,,,,c2c_ga,1
NA_0381,Southminster,,SMN,Greater Anglia,"['Crouch Valley Line', 'Great Eastern', 'Great Eastern Main Line']",Maldon,51.660873,0.835397,TRUE,2,FALSE,4.1,,78,52,33,78,London,10,10,direct_match,,,,c2c_ga,1
NA_0382,Spooner Row,,SPN,Greater Anglia,['Breckland Line'],South Norfolk,52.535057,1.086088,FALSE,1,FALSE,41.7,,0,0,0,0,London,8,8,interchange_match_low_confidence,,,TROWSEJ,c2c_ga,2
NA_0383,Spring Road,,SRI,West Midlands Railway,"['Shakespeare Line', 'Snow Hill Lines']",Birmingham,52.44392,-1.83666,FALSE,1,FALSE,83.19,,0,0,0,0,Birmingham New Street,49,42,interchange_match,,TYSL,,chiltern_wmr,2
NA_0384,St Albans,,SAC,Thameslink,"['Midland Electrics', 'Midland Main Line']",St Albans,51.748829,-0.326842,TRUE,2,FALSE,59.73,,129,133,127,133,London,202,202,direct_match,,,,thameslink_southern,2
NA_0385,St Albans Abbey,,SAA,London Northwestern Railway,['Abbey Line'],St Albans,51.744675,-0.342422,FALSE,1,FALSE,60.45,,40,36,32,40,London,1,1,direct_match,,,,london_nw_elizabeth_gn,1
NA_0386,St Helier,,SIH,Thameslink,['Midland Electrics'],South London,51.389935,-0.199115,FALSE,1,FALSE,41.7,,0,0,0,0,London,70,70,interchange_match,,,DOKJNSP,thameslink_southern,2
NA_0387,St James Street,,SJS,London Overground,['Chingford Line'],North East London,51.580612,-0.032804,FALSE,1,FALSE,32.84,,0,0,0,0,London (nearest interchange),148,148,direct_match,,,LIVST,london_overground,2
NA_0388,St Margarets (Herts),,SMT,Greater Anglia,"['Heron Line', 'Hertford East Line', 'Lee Valley Line', 'New River Line', 'West Anglia', 'West Anglia Main Line']",East Hertfordshire,51.787773,0.000837,TRUE,4,FALSE,42.56,,0,0,0,0,London,74,74,direct_match,,,,c2c_ga,2
NA_0389,St Neots,,SNO,Great Northern,['Fen Line'],Huntingdonshire,52.231438,-0.247244,FALSE,1,FALSE,70.34,,0,0,1,1,London,18,18,direct_match,,,,london_nw_elizabeth_gn,2
NA_0390,St Peters,,STZ,Tyne & Wear Metro,0,Sunderland,54.91066,-1.38387,FALSE,1,TRUE,1.36,,0,0,0,0,,,,,,,,,1
NA_0391,Stafford,,STA,West Midlands Railway,not assigned,Stafford,52.804466,-2.123088,TRUE,1,FALSE,81.19,,24,35,80,80,Birmingham New Street,38,181,direct_match,,,,chiltern_wmr,3
NA_0392,Stalybridge,,SYB,TransPennine Express,['Huddersfield Line'],Tameside,53.484471,-2.06264,FALSE,1,FALSE,62.64,,87,283,84,283,not assigned,,,,,,,,2
NA_0393,Stamford Hill,,SMH,London Overground,['Enfield Town Line'],North East London,51.575035,-0.076343,FALSE,1,FALSE,35.35,,0,0,0,0,London (nearest interchange),172,172,direct_match,,,LIVST,london_overground,2
NA_0394,Stanford-Le-Hope,,SFO,c2c,['London Tilbury & Southend Line'],Thurrock,51.513634,0.422634,FALSE,1,TRUE,1.8,,11,0,69,69,London,96,96,direct_match,,,,c2c_ga,2
NA_0395,Stansted Airport,,SSD,Greater Anglia,"['Heron Line', 'West Anglia', 'West Anglia Main Line']",Uttlesford,51.888979,0.26162,TRUE,2,FALSE,32.02,,358,529,1276,1276,London,152,152,direct_match,,,,c2c_ga,3
NA_0396,Stansted Mountfitchet,,SST,Greater Anglia,"['Heron Line', 'West Anglia', 'West Anglia Main Line']",Uttlesford,51.901495,0.199642,TRUE,2,FALSE,36.42,,0,0,0,0,London,244,244,direct_match,,,,c2c_ga,3
NA_0397,Stevenage,,SVG,Great Northern,"['Fen Line', 'Great Northern']",Stevenage,51.899025,-0.206437,TRUE,2,FALSE,61.43,,115,75,195,195,London,356,356,direct_match,,,,london_nw_elizabeth_gn,3
NA_0398,Stewartby,,SWR,London Northwestern Railway,['Marston Vale Line'],Bedford,52.06974,-0.520596,FALSE,1,FALSE,89.12,,0,0,0,0,London,32,32,interchange_match,,,BLTCHLY,london_nw_elizabeth_gn,2
NA_0399,Stockport,,SPT,Northern,"['Buxton Line', 'Hope Valley Line', 'Manchester to Crewe Line', 'Mid-Cheshire Line', 'Stafford to Manchester Line']",Stockport,53.4049,-2.162419,TRUE,5,FALSE,57.14,,16,3,0,16,Manchester (Picc/Vic),10,543,direct_match,,,,manchester_northern,5
NA_0400,Stoke Newington,,SKW,London Overground,['Enfield Town Line'],North East London,51.565079,-0.07244,FALSE,1,FALSE,34.69,,0,0,0,0,London (nearest interchange),172,172,direct_match,,,LIVST,london_overground,2
NA_0401,Stoke-On-Trent,,SOT,Avanti West Coast,['North Staffordshire Line'],Stoke-on-Trent,53.008012,-2.181119,TRUE,1,FALSE,65.93,,43,52,19,52,not assigned,,,,,,,,3
NA_0402,Stone,,SNE,West Midlands Railway,not assigned,Stafford,52.90832,-2.154951,FALSE,1,FALSE,72.77,,0,0,0,0,Birmingham New Street,46,81,direct_match,,,,chiltern_wmr,2
NA_0403,Stonebridge Park,,SBP,London Underground,0,West London,51.543961,-0.275233,FALSE,1,FALSE,47.55,,0,0,0,0,London,,,,,,,,2
NA_0404,Stowmarket,,SMK,Greater Anglia,"['Great Eastern', 'Great Eastern Main Line', ""St Edmund's Line""]",Mid Suffolk,52.190105,1.000662,TRUE,2,FALSE,19.34,,0,38,126,126,London,64,64,direct_match,,,,c2c_ga,3
NA_0405,Stratford (London),,SRA,Greater Anglia,"['Braintree Branch', 'Crouch Valley Line', 'Flitch Line', 'Great Eastern', 'Great Eastern Main Line', 'Heron Line', 'Hertford East Line', 'Lee Valley Line', 'Mayflower Line', 'Shenfield to Southend Line', 'Southend Line', 'Sunshine Coast Line', 'West Anglia']",North East London,51.542358,-0.004175,TRUE,9,FALSE,29.37,,576,566,1242,1242,London,492,492,direct_match,,,,c2c_ga,3
NA_0406,Sudbury Suffolk,,SUY,Greater Anglia,"['Gainsborough Line', 'Stour Valley Line']",Babergh,52.035591,0.735111,FALSE,1,FALSE,21.28,,54,36,32,54,London,36,36,interchange_match,,,MRKSTEY,c2c_ga,1
NA_0407,Surrey Quays,,SQE,London Overground,['Windrush Line'],East London,51.49279,0.048114,FALSE,1,FALSE,24.43,,0,0,0,0,London (nearest interchange),582,582,direct_match,,,DALS,london_overground,1
NA_0408,Sutton Common,,SUC,Thameslink,['Midland Electrics'],South London,51.375519,-0.196799,FALSE,1,FALSE,41.81,,0,0,0,0,London,70,70,interchange_match,,,DOKJNSP,thameslink_southern,2
NA_0409,Sydenham,,SYD,London Overground,['Windrush Line'],South East London,51.427208,-0.055232,FALSE,1,FALSE,31.31,,0,0,0,0,London (nearest interchange),530,530,direct_match,,,DALS,london_overground,2
NA_0410,Tamworth,,TAM,London Northwestern Railway,not assigned,Tamworth,52.63737,-1.687083,FALSE,1,FALSE,106.96,,0,0,0,0,London,60,60,direct_match,,,,london_nw_elizabeth_gn,2
NA_0411,The Lakes,,TLK,West Midlands Railway,"['Shakespeare Line', 'Snow Hill Lines']",Stratford-on-Avon,52.359436,-1.845782,FALSE,1,FALSE,74.66,,0,0,0,0,Birmingham New Street,68,30,interchange_match,,TYSL,,chiltern_wmr,2
NA_0412,Theobalds Grove,,TEO,London Overground,not assigned,Broxbourne,51.692162,-0.035216,FALSE,1,FALSE,39.11,,0,0,0,0,London (nearest interchange),78,78,direct_match,,,LIVST,london_overground,2
NA_0413,Thetford,,TTF,Greater Anglia,['Wherry Line'],Breckland,52.419384,0.744109,FALSE,1,FALSE,49.58,,0,18,13,18,London,114,114,interchange_match,,,TROWSEJ,c2c_ga,2
NA_0414,Thirsk,,THI,TransPennine Express,['East Coast Main Line'],North Yorkshire,54.228489,-1.372573,FALSE,1,FALSE,47.09,,0,0,0,0,not assigned,,,,,,,,2
NA_0415,Thornaby,,TBY,Northern,"['Durham Coast Line', 'Esk Valley Railway', ""Hadrian's Wall Country Line"", 'Tees Valley Line', 'Tyne Valley Line']",Stockton-on-Tees,54.559734,-1.301006,TRUE,4,FALSE,12.34,,0,0,0,0,Newcastle,71,98,direct_match,,,,newcastle_northern,4
NA_0416,Thorpe Bay,,TPB,c2c,['London Tilbury & Southend Line'],Southend-on-Sea,51.537586,0.762828,FALSE,1,TRUE,1.12,,0,0,0,0,London,180,180,direct_match,,,,c2c_ga,2
NA_0417,Thorpe-Le-Soken,,TLS,Greater Anglia,"['Great Eastern', 'Great Eastern Main Line', 'Sunshine Coast Line']",Tendring,51.847698,1.162258,TRUE,2,FALSE,2.83,,4,0,31,31,London,51,51,direct_match,,,,c2c_ga,3
NA_0418,Thurston,,TRS,Greater Anglia,"[""St Edmund's Line""]",Mid Suffolk,52.249699,0.808347,FALSE,1,FALSE,33.03,,0,0,0,0,London,72,72,interchange_match,,,HAGHLYJ,c2c_ga,2
NA_0419,Tilbury Town,,TIL,c2c,['London Tilbury & Southend Line'],Thurrock,51.462879,0.353724,FALSE,1,FALSE,3,,0,0,0,0,London,96,96,direct_match,,,,c2c_ga,2
NA_0420,Tooting,,TOO,Thameslink,['Midland Electrics'],South London,51.419914,-0.16053,FALSE,1,FALSE,38.67,,0,0,0,0,London,70,70,interchange_match,,,DOKJNSP,thameslink_southern,2
NA_0421,Tottenham Court Road,,TCR,Elizabeth Line,['Elizabeth Line'],Central London,51.5162,-0.1309,FALSE,1,FALSE,37.12,,0,1,0,1,London,686,686,interchange_match,,,PRTOBJP,london_nw_elizabeth_gn,1
NA_0422,Tottenham Hale,,TOM,Greater Anglia,"['Heron Line', 'Hertford East Line', 'Lee Valley Line', 'West Anglia', 'West Anglia Main Line']",North East London,51.588257,-0.059914,TRUE,3,FALSE,34.9,,0,10,0,10,London,304,304,direct_match,,,,c2c_ga,3
NA_0423,Trimley,,TRM,Greater Anglia,['Felixstowe Branch'],East Suffolk,51.976509,1.318431,FALSE,1,FALSE,2.15,,0,0,0,0,London,94,94,interchange_match,,,IPSWESJ,c2c_ga,2
NA_0424,Tring,,TRI,London Northwestern Railway,['Lioness Line'],Dacorum,51.800327,-0.622253,FALSE,1,FALSE,80.26,,69,51,0,69,London,421,421,direct_match,,,,london_nw_elizabeth_gn,2
NA_0425,Turkey Street,,TUR,London Overground,not assigned,North London,51.673481,-0.047594,FALSE,1,FALSE,38.76,,0,0,0,0,London (nearest interchange),74,74,direct_match,,,LIVST,london_overground,2
NA_0426,Tyseley,,TYS,West Midlands Railway,"['Shakespeare Line', 'Snow Hill Lines']",Birmingham,52.453819,-1.839568,TRUE,1,FALSE,84.08,,0,0,0,0,Birmingham New Street,12,23,direct_match,,,,chiltern_wmr,3
NA_0427,Upminster,,UPM,c2c,['London Tilbury & Southend Line'],East London,51.559307,0.251938,FALSE,1,FALSE,14.47,,40,129,340,340,London,278,278,direct_match,,,,c2c_ga,2
NA_0428,Upper Holloway,,UHL,London Overground,['Suffragette Line'],North London,51.563652,-0.129293,FALSE,1,FALSE,38.35,,0,0,0,0,London (nearest interchange),6,6,direct_match_low_confidence,,,STFD,london_overground,2
NA_0429,Wakefield Westgate,,WKF,Northern,"['Hallam Line', 'Pontefract Line']",Wakefield,53.681736,-1.506386,TRUE,2,FALSE,54.04,,5,7,0,7,Leeds,14,257,direct_match,,,,leeds_sheffield_northern,3
NA_0430,Waltham Cross,,WLC,Greater Anglia,"['Heron Line', 'Hertford East Line', 'Lee Valley Line', 'West Anglia', 'West Anglia Main Line']",Broxbourne,51.684834,-0.026846,TRUE,3,FALSE,38.18,,0,40,37,40,London,72,72,direct_match,,,,c2c_ga,2
NA_0431,Walthamstow Central,,WHC,London Overground,['Chingford Line'],North East London,51.583092,-0.019715,FALSE,1,FALSE,32.14,,0,0,0,0,London (nearest interchange),164,164,direct_match,,,LIVST,london_overground,2
NA_0432,Walthamstow Queens Road,,WMW,London Overground,['Suffragette Line'],North East London,51.581367,-0.024113,FALSE,1,FALSE,32.33,,0,0,0,0,London (nearest interchange),22,22,darwin_interchange,,,,london_overground,2
NA_0433,Walton-On-The-Naze,,WON,Greater Anglia,"['Great Eastern Main Line', 'Sunshine Coast Line']",Tendring,51.846603,1.268192,TRUE,2,TRUE,0.17,,60,42,47,60,London,2,2,direct_match,,,,c2c_ga,1
NA_0434,Wandsworth Road,,WWR,London Overground,['Windrush Line'],South London,51.470829,-0.138332,FALSE,1,FALSE,37.04,,0,0,0,0,London (nearest interchange),144,144,direct_match,,,DALS,london_overground,2
NA_0435,Wanstead Park,,WNP,London Overground,['Suffragette Line'],North East London,51.551746,0.025089,FALSE,1,FALSE,27.86,,0,0,0,0,London (nearest interchange),16,16,darwin_interchange,,,,london_overground,2
NA_0436,Wapping,,WPE,London Overground,['Windrush Line'],East London,51.50372,-0.05629,FALSE,1,FALSE,31.78,,0,0,0,0,London (nearest interchange),582,582,direct_match,,,DALS,london_overground,2
NA_0437,Ware,,WAR,Greater Anglia,"['Heron Line', 'Hertford East Line', 'Lee Valley Line', 'New River Line', 'West Anglia', 'West Anglia Main Line']",East Hertfordshire,51.808056,-0.028729,TRUE,4,FALSE,45.55,,0,0,0,0,London,76,76,direct_match,,,,c2c_ga,2
NA_0438,Warrington Bank Quay,,WBQ,Avanti West Coast,['West Coast Main Line'],Warrington,53.385509,-2.602871,TRUE,1,FALSE,28.6,,9,0,0,9,not assigned,,,,,,,,3
NA_0439,Water Orton,,WTO,CrossCountry,['Birmingham to Leicester Line'],North Warwickshire,52.518379,-1.743538,TRUE,1,FALSE,93.48,,0,0,0,0,not assigned,,,,,,,,3
NA_0440,Waterbeach,,WBC,Great Northern,['Fen Line'],South Cambridgeshire,52.26268,0.196555,FALSE,1,FALSE,59.69,,0,0,0,0,London,74,74,direct_match,,,,london_nw_elizabeth_gn,2
NA_0441,Watford High Street,,WFH,London Overground,not assigned,Watford,51.652743,-0.391656,FALSE,1,FALSE,58.83,,0,0,0,0,London (nearest interchange),152,152,direct_match,,,EUSTON,london_overground,0
NA_0442,Watford Junction,,WFJ,London Northwestern Railway,['Abbey Line'],Watford,51.663475,-0.396506,TRUE,1,FALSE,59.6,,97,92,76,97,London,545,545,direct_match,,,,london_nw_elizabeth_gn,3
NA_0443,Watford North,,WFN,London Northwestern Railway,['Abbey Line'],Watford,51.675087,-0.3903,FALSE,1,FALSE,59.72,,0,0,0,0,London,1,1,direct_match,,,,london_nw_elizabeth_gn,2
NA_0444,Watlington,,WTG,Great Northern,['Fen Line'],King's Lynn and West Norfolk,52.672703,0.382736,FALSE,1,FALSE,14.32,,0,0,0,0,London,56,56,direct_match,,,,london_nw_elizabeth_gn,2
NA_0445,Watton-At-Stone,,WAS,Great Northern,"['Fen Line', 'Great Northern']",East Hertfordshire,51.857201,-0.119521,TRUE,2,FALSE,53.85,,0,0,0,0,London,150,150,interchange_match,,,ALEXNDP,london_nw_elizabeth_gn,2
NA_0446,Wedgwood,,WED,London Northwestern Railway,not assigned,Stoke-on-Trent,52.951839,-2.171135,FALSE,1,FALSE,69.36,,0,0,0,0,London,,,,,,,london_nw_elizabeth_gn,0
NA_0447,Weeley,,WEE,Greater Anglia,"['Great Eastern', 'Great Eastern Main Line', 'Sunshine Coast Line']",Tendring,51.852566,1.114661,TRUE,2,FALSE,4.85,,0,0,0,0,London,5,5,direct_match,,,,c2c_ga,2
