station_id,station_name,english_name,crs,operator,route,region,latitude,longitude,is_interchange,route_count,is_coastal,distance_to_coast_km,welsh_name,terminus_weekday,terminus_sat,terminus_sun,terminus_max,canonical_hub,canonical_time_to_hub,canonical_time_n,canonical_time_status,hub_reassigned_from,interchange_via,interchange_via_london,quiz_id,direction_count,time_to_glasgow_central,time_to_victoria,time_to_charing_cross,time_to_euston,time_to_liverpool_street,time_to_stratford
GR_0322,Tilehurst,,TLH,Great_Western,['Great Western Main Line'],Reading,51.471333,-1.029754,False,1,False,64.17,,0,0,0,0,London,28.0,28.0,darwin_interchange,,,,gwr_london,2,,,,,,
GR_0323,Tiverton Parkway,,TVP,Great_Western,['Great Western Main Line'],Mid Devon,50.917477,-3.359979,False,1,False,26.01,,0,0,0,0,London,108.0,108.0,darwin_interchange,,,,gwr_london,2,,,,,,
GR_0324,Topsham,,TOP,Great_Western,['Exmouth Branch'],Exeter,50.685989,-3.4637,False,1,True,0.31,,0,0,0,0,London,131.0,131.0,darwin_interchange,,,,gwr_london,2,,,,,,
GR_0325,Totnes,,TOT,Great_Western,['Great Western Main Line'],South Hams,50.435623,-3.688317,False,1,False,9.17,,0,0,0,0,London,148.0,148.0,darwin_interchange,,,,gwr_london,2,,,,,,
GR_0326,Truro,,TRU,Great_Western,['Great Western Main Line'],Cornwall,50.263603,-5.063017,True,1,False,5.92,,91,60,28,91,London,233.0,233.0,darwin_interchange,,,,gwr_london,3,,,,,,
GR_0327,Twyford,,TWY,Great_Western,['Great Western Main Line'],Wokingham,51.475605,-0.86389,True,1,False,69.18,,76,58,55,76,London,20.0,20.0,darwin_direct,,,,gwr_london,3,,,,,,
GR_0328,Umberleigh,,UMB,Great_Western,['Tarka Line'],North Devon,50.996704,-3.982228,False,1,False,15.5,,0,0,0,0,London,160.0,160.0,darwin_interchange,,,,gwr_london,2,,,,,,
GR_0329,Wargrave,,WGV,Great_Western,['Henley Branch'],Wokingham,51.498217,-0.876589,False,1,False,71.15,,0,0,0,0,London,24.0,24.0,darwin_interchange,,,,gwr_london,2,,,,,,
GR_0330,West Drayton,,WDT,Great_Western,['Great Western Main Line'],West London,51.509827,-0.472515,False,1,False,60.52,,0,0,0,0,London,16.0,16.0,darwin_interchange,,,,gwr_london,2,,,,,,
GR_0331,West Ealing,,WEA,Great_Western,['Greenford Branch'],West London,51.513123,-0.320792,False,1,False,50.09,,62,66,0,66,London,9.0,9.0,darwin_interchange,,,,gwr_london,2,,,,,,
GR_0332,Weston-super-Mare,,WSM,Great_Western,['Great Western Main Line'],North Somerset,51.34454,-2.972301,False,1,True,0.78,,96,125,114,125,Bristol Temple Meads,30.0,102.0,direct_match,,,,gwr_wales_corridor,2,,,,,,
GR_0333,Windsor & Eton Central,,WNC,Great_Western,['Windsor Branch'],Windsor and Maidenhead,51.48275,-0.608806,False,1,False,69.75,,119,101,82,119,London,20.0,20.0,darwin_interchange,,,,gwr_london,1,,,,,,
GR_0334,Worcestershire Parkway,,WOP,Great_Western,['Oxford & Hereford Line'],Wychavon,52.15622,-2.1597,True,1,False,44.87,,0,32,28,32,London,104.0,104.0,darwin_interchange,,,,gwr_london,4,,,,,,
GR_0335,Worle,,WOR,Great_Western,['Great Western Main Line'],North Somerset,51.357995,-2.909703,False,1,False,3.47,,0,0,0,0,Bristol Temple Meads,26.0,94.0,direct_match,,,,gwr_wales_corridor,2,,,,,,
GR_0336,Yatton,,YAT,Great_Western,['Great Western Main Line'],North Somerset,51.390965,-2.827815,False,1,False,4.37,,0,0,0,0,Bristol Temple Meads,19.0,96.0,direct_match,,,,gwr_wales_corridor,2,,,,,,
GR_0337,Yeoford,,YEO,Great_Western,['Tarka Line'],Mid Devon,50.77684,-3.726109,False,1,False,17.36,,0,0,0,0,London,134.0,134.0,darwin_interchange,,,,gwr_london,2,,,,,,
GR_0338,Theale,,THE,Great_Western,['Berks & Hants Line'],West Berkshire,51.433395,-1.074968,False,1,False,59.09,,0,0,0,0,London,102.0,102.0,direct_match,,,,gwr_london,2,,,,,,
GR_0339,Reading West,,RDW,Great_Western,['Berks & Hants Line'],Reading,51.455077,-0.990143,True,1,False,63.61,,0,0,0,0,London,8.0,8.0,direct_match,,,,gwr_london,3,,,,,,
GR_0340,Aldermaston,,AMT,Great_Western,['Berks & Hants Line'],West Berkshire,51.402047,-1.136972,False,1,False,54.37,,0,0,0,0,London,2.0,2.0,direct_match,,,,gwr_london,2,,,,,,
GR_0341,Midgham,,MDG,Great_Western,['Berks & Hants Line'],West Berkshire,51.395805,-1.177683,False,1,False,52.9,,0,0,0,0,London,2.0,2.0,direct_match,,,,gwr_london,2,,,,,,
GR_0342,Thatcham,,THA,Great_Western,['Berks & Hants Line'],West Berkshire,51.39384,-1.243048,False,1,False,51.69,,0,0,0,0,London,44.0,44.0,direct_match,,,,gwr_london,2,,,,,,
GR_0343,Newbury Racecourse,,NRC,Great_Western,['Berks & Hants Line'],West Berkshire,51.39814,-1.308549,False,1,False,51.55,,3,5,0,5,London,22.0,22.0,direct_match,,,,gwr_london,2,,,,,,
GR_0344,Newbury,,NBY,Great_Western,['Berks & Hants Line'],West Berkshire,51.397599,-1.322608,False,1,False,51.41,,147,180,56,180,London,102.0,102.0,direct_match,,,,gwr_london,2,,,,,,
GR_0345,Kintbury,,KIT,Great_Western,['Berks & Hants Line'],West Berkshire,51.40247,-1.445059,False,1,False,52.06,,0,0,0,0,London,10.0,10.0,direct_match,,,,gwr_london,2,,,,,,
GR_0346,Bedwyn,,BDW,Great_Western,['Berks & Hants Line'],Wiltshire,51.379715,-1.599077,False,1,False,51.07,,51,55,28,55,London,68.0,68.0,direct_match,,,,gwr_london,2,,,,,,
GR_0347,Pewsey,,PEW,Great_Western,['Berks & Hants Line'],Wiltshire,51.342411,-1.771691,False,1,False,50.54,,0,0,0,0,London,25.0,25.0,direct_match,,,,gwr_london,2,,,,,,
GR_0348,Westbury,,WSB,Great_Western,['TransWilts Line'],Wiltshire,51.26693,-2.199202,True,1,False,44.44,,104,98,52,104,London,30.0,30.0,direct_match,,,,gwr_london,4,,,,,,
GR_0349,Dilton Marsh,,DMH,Great_Western,['Westbury Branch'],Wiltshire,51.248928,-2.207723,False,1,False,45.2,,0,0,0,0,London,26.0,26.0,interchange_match,,,WSTBRYW,gwr_london,2,,,,,,
GR_0350,Warminster,,WMN,Great_Western,['Westbury Branch'],Wiltshire,51.206722,-2.177467,False,1,False,49.85,,19,25,26,26,London,103.0,103.0,interchange_match,,,WSTBRYW,gwr_london,2,,,,,,
GR_0351,Trowbridge,,TRO,Great_Western,['Avon Valley Line'],Wiltshire,51.319954,-2.215222,True,1,False,40.23,,0,0,0,0,London,2.0,2.0,direct_match,,,,gwr_london,3,,,,,,
GR_0352,Bradford-on-Avon,,BOA,Great_Western,['Avon Valley Line'],Wiltshire,51.345058,-2.252669,False,1,False,36.5,,0,0,0,0,London,2.0,2.0,direct_match,,,,gwr_london,2,,,,,,
GR_0353,Freshford,,FFD,Great_Western,['Avon Valley Line'],Wiltshire,51.342251,-2.30146,False,1,False,33.81,,0,0,0,0,London,80.0,80.0,interchange_match,,,BTHMPTJ,gwr_london,2,,,,,,
GR_0354,Avoncliff,,AVF,Great_Western,['Avon Valley Line'],Wiltshire,51.339596,-2.281342,False,1,False,35.15,,0,0,0,0,London,72.0,72.0,interchange_match,,,BTHMPTJ,gwr_london,2,,,,,,
GR_0355,Melksham,,MKM,Great_Western,['TransWilts Line'],Wiltshire,51.379803,-2.14449,False,1,False,40.77,,0,0,0,0,London,26.0,26.0,interchange_match,,,WSTBRYW,gwr_london,2,,,,,,
GR_0356,Frome,,FRO,Great_Western,['Heart of Wessex Line'],Somerset,51.227131,-2.309302,False,1,False,41.71,,33,39,10,39,London,6.0,6.0,direct_match,,,,gwr_london,2,,,,,,
GR_0357,Bruton,,BRU,Great_Western,['Heart of Wessex Line'],Somerset,51.111584,-2.447103,False,1,False,39.46,,0,0,8,8,London,47.0,47.0,interchange_match,,,ESTSOMJ,gwr_london,2,,,,,,
GR_0358,Castle Cary,,CLC,Great_Western,['Heart of Wessex Line'],Somerset,51.099583,-2.522683,True,1,False,34.97,,0,0,6,6,London,58.0,58.0,direct_match,,,,gwr_london,3,,,,,,
GR_0359,Yeovil Pen Mill,,YVP,Great_Western,['Heart of Wessex Line'],Somerset,50.944466,-2.613461,False,1,False,27.96,,9,1,6,9,London,30.0,30.0,interchange_match,,,CCARY,gwr_london,2,,,,,,
GR_0360,Thornford,,THO,Great_Western,['Heart of Wessex Line'],Dorset,50.911377,-2.57889,False,1,False,25.71,,0,0,0,0,London,16.0,16.0,interchange_match,,,CCARY,gwr_london,2,,,,,,
GR_0361,Yetminster,,YET,Great_Western,['Heart of Wessex Line'],Dorset,50.896114,-2.573004,False,1,False,24.48,,0,0,0,0,London,16.0,16.0,interchange_match,,,CCARY,gwr_london,2,,,,,,
GR_0362,Chetnole,,CNO,Great_Western,['Heart of Wessex Line'],Dorset,50.866428,-2.574072,False,1,False,21.65,,0,0,0,0,London,16.0,16.0,interchange_match,,,CCARY,gwr_london,2,,,,,,
GR_0363,Maiden Newton,,MDN,Great_Western,['Heart of Wessex Line'],Dorset,50.780128,-2.568749,False,1,False,13.52,,0,0,0,0,London,16.0,16.0,interchange_match,,,CCARY,gwr_london,2,,,,,,
GR_0364,Dorchester West,,DCW,Great_Western,['Heart of Wessex Line'],Dorset,50.710526,-2.443274,False,1,False,8.39,,0,0,0,0,London,16.0,16.0,interchange_match,,,CCARY,gwr_london,2,,,,,,
NA_0001,Acle,,ACL,Greater Anglia,['Wherry Line'],Broadland,52.634647,1.543981,False,1,False,12.87,,0,0,0,0,London,38.0,38.0,interchange_match,,,NRCHTPJ,c2c_ga,2,,,,,,
NA_0002,Acocks Green,,ACG,West Midlands Railway,"['Shakespeare Line', 'Snow Hill Lines']",Birmingham,52.449291,-1.81898,False,1,False,84.28,,0,0,0,0,Birmingham New Street,45.0,106.0,interchange_match,,BNHTX,,chiltern_wmr,2,,,,,,
NA_0003,Acton Bridge,,ACB,London Northwestern Railway,['West Coast Main Line'],Cheshire West and Chester,53.265961,-2.602689,False,1,False,30.86,,0,0,0,0,London,129.0,129.0,direct_match,,,,london_nw_elizabeth_gn,2,,,,,,
NA_0004,Acton Central,,ACC,London Overground,['Mildmay Line'],West London,51.508717,-0.263601,False,1,False,46.09,,0,0,0,0,London (nearest interchange),156.0,156.0,direct_match,,,STFD,london_overground,2,,,,28.0,44.0,37.0
NA_0005,Acton Main Line,,AML,Elizabeth Line,['Elizabeth Line'],West London,51.516865,-0.26762,False,1,False,46.49,,0,0,0,0,London,410.0,410.0,interchange_match,,,ACTONW,london_nw_elizabeth_gn,2,,,,,,
NA_0006,Alexandra Palace,,AAP,Great Northern,"['Fen Line', 'Great Northern', 'Northern City Line', 'Northern Heights']",North London,51.598225,-0.120129,True,4,False,39.15,,1,0,17,17,London,444.0,444.0,direct_match,,,,london_nw_elizabeth_gn,2,,,,,,
NA_0007,Alresford,,ALR,Greater Anglia,"['Great Eastern', 'Great Eastern Main Line', 'Sunshine Coast Line']",Tendring,51.853828,0.997114,True,2,True,1.37,,0,0,0,0,London,9.0,9.0,direct_match,,,,c2c_ga,2,,,,,,
NA_0008,Althorne,,ALN,Greater Anglia,"['Crouch Valley Line', 'Great Eastern', 'Great Eastern Main Line']",Maldon,51.647526,0.753603,True,2,True,0.47,,0,0,0,0,London,10.0,10.0,direct_match,,,,c2c_ga,2,,,,,,
NA_0009,Anerley,,ANZ,London Overground,['Windrush Line'],South London,51.41163,-0.064348,False,1,False,32.09,,0,0,0,0,London (nearest interchange),154.0,154.0,direct_match,,,WCROYDN,london_overground,2,,,,56.0,72.0,65.0
NA_0010,Apsley,,APS,London Northwestern Railway,['Lioness Line'],Dacorum,51.732712,-0.463568,False,1,False,67.06,,0,0,0,0,London,82.0,82.0,direct_match,,,,london_nw_elizabeth_gn,2,,,,,,
NA_0011,Arlesey,,ARL,Great Northern,['Fen Line'],Central Bedfordshire,52.025938,-0.266178,False,1,False,71.23,,0,0,0,0,London,8.0,8.0,direct_match,,,,london_nw_elizabeth_gn,2,,,,,,
NA_0012,Ashwell & Morden,,AWM,Great Northern,['Fen Line'],South Cambridgeshire,52.030586,-0.10934,False,1,False,61.98,,0,0,0,0,London,34.0,34.0,direct_match,,,,london_nw_elizabeth_gn,2,,,,,,
NA_0013,Aspley Guise,,APG,London Northwestern Railway,['Marston Vale Line'],Central Bedfordshire,52.020725,-0.631519,False,1,False,93.06,,0,0,0,0,London,32.0,32.0,interchange_match,,,BLTCHLY,london_nw_elizabeth_gn,2,,,,,,
NA_0014,Atherstone,,ATH,London Northwestern Railway,['West Coast Main Line'],North Warwickshire,52.578949,-1.552808,False,1,False,105.88,,0,0,0,0,London,32.0,32.0,direct_match,,,,london_nw_elizabeth_gn,2,,,,,,
NA_0015,Attleborough,,ATL,Greater Anglia,['Wherry Line'],Breckland,52.514214,1.022719,False,1,False,44.21,,0,0,0,0,London,114.0,114.0,interchange_match,,,TROWSEJ,c2c_ga,2,,,,,,
NA_0016,Audley End,,AUD,Greater Anglia,"['Heron Line', 'West Anglia', 'West Anglia Main Line']",Uttlesford,52.004398,0.20719,True,2,False,42.72,,0,0,40,40,London,98.0,98.0,direct_match,,,,c2c_ga,2,,,,,,
NA_0017,Baldock,,BDK,Great Northern,['Fen Line'],North Hertfordshire,51.993156,-0.188106,False,1,False,64.82,,0,0,0,0,London,88.0,88.0,direct_match,,,,london_nw_elizabeth_gn,2,,,,,,
NA_0018,Barking,,BKG,c2c,['London Tilbury & Southend Line'],East London,51.539982,0.080804,True,1,False,23.79,,24,50,142,142,London,374.0,374.0,direct_match,,,,c2c_ga,3,,,,,,
NA_0019,Barking Riverside,,BGV,London Overground,['Suffragette Line'],East London,51.519108,0.114764,False,1,False,20.73,,151,140,153,153,London (nearest interchange),2.0,2.0,direct_match_low_confidence,,,STFD,london_overground,1,,,,67.0,63.0,56.0
NA_0021,Barnetby,,BTB,TransPennine Express,['South Humberside Main Line'],North Lincolnshire,53.574219,-0.409679,True,1,False,13.39,,0,0,0,0,not assigned,,,,,,,,3,,,,,,
NA_0022,Basildon,,BSO,c2c,['London Tilbury & Southend Line'],Basildon,51.568672,0.457309,False,1,False,2.68,,2,0,73,73,London,174.0,174.0,direct_match,,,,c2c_ga,2,,,,,,
NA_0023,Battlesbridge,,BLB,Greater Anglia,"['Crouch Valley Line', 'Great Eastern', 'Great Eastern Main Line']",Chelmsford,51.624805,0.565826,True,2,True,0.26,,0,0,0,0,London,10.0,10.0,direct_match,,,,c2c_ga,2,,,,,,
NA_0024,Bayford,,BAY,Great Northern,"['Fen Line', 'Great Northern']",East Hertfordshire,51.758808,-0.096074,True,2,False,46.41,,0,0,0,0,London,180.0,180.0,interchange_match,,,ALEXNDP,london_nw_elizabeth_gn,2,,,,,,
NA_0025,Beaulieu Park,,BPA,Greater Anglia,"['Braintree Branch', 'Flitch Line', 'Great Eastern', 'Great Eastern Main Line', 'Mayflower Line', 'Shenfield to Southend Line', 'Southend Line', 'Sunshine Coast Line']",Chelmsford,51.7574,0.5187,True,5,False,10.03,,0,0,0,0,London,248.0,248.0,direct_match,,,,c2c_ga,2,,,,,,
NA_0026,Beccles,,BCC,Greater Anglia,['East Suffolk Line'],East Suffolk,52.458481,1.569547,False,1,False,11.25,,2,4,0,4,London,36.0,36.0,interchange_match,,,IPSWICH,c2c_ga,2,,,,,,
NA_0027,Bedford,,BDM,Thameslink,"['Midland Electrics', 'Midland Main Line']",Bedford,52.136175,-0.47945,True,2,False,87.33,,608,774,862,862,London,203.0,203.0,direct_match,,,,thameslink_southern,3,,,,,,
NA_0028,Bedford St Johns,,BSJ,London Northwestern Railway,['Marston Vale Line'],Bedford,52.129299,-0.467348,False,1,False,87.55,,0,0,0,0,London,2.0,2.0,direct_match,,,,london_nw_elizabeth_gn,2,,,,,,
NA_0029,Benfleet,,BEF,c2c,['London Tilbury & Southend Line'],Castle Point,51.543964,0.561273,False,1,True,0.02,,0,0,0,0,London,240.0,240.0,direct_match,,,,c2c_ga,2,,,,,,
NA_0030,Berkhamsted,,BKM,London Northwestern Railway,['Lioness Line'],Dacorum,51.763638,-0.562498,False,1,False,74.71,,0,0,0,0,London,150.0,150.0,direct_match,,,,london_nw_elizabeth_gn,2,,,,,,
NA_0031,Berney Arms,,BYA,Greater Anglia,['Wherry Line'],Broadland,52.589745,1.63043,False,1,False,7.22,,0,0,0,0,London,4.0,4.0,interchange_match_low_confidence,,,NRCHTPJ,c2c_ga,2,,,,,,
NA_0032,Berwick-Upon-Tweed,,BWK,CrossCountry,['East Coast Main Line'],Northumberland,55.774872,-2.01112,False,1,True,0.24,,0,0,0,0,not assigned,,,,,,,,2,,,,,,
NA_0033,Bethnal Green,,BET,London Overground,['Chingford Line'],East London,51.524406,-0.059747,False,1,False,32.49,,0,0,0,0,London (nearest interchange),1648.0,1648.0,direct_match,,,LIVST,london_overground,2,,,,64.0,5.0,11.0
NA_0034,Biggleswade,,BIW,Great Northern,['Fen Line'],Central Bedfordshire,52.085068,-0.260294,False,1,False,73.98,,0,0,0,0,London,264.0,264.0,direct_match,,,,london_nw_elizabeth_gn,2,,,,,,
NA_0035,Bilbrook,,BBK,West Midlands Railway,['Shrewsbury to Wolverhampton Line'],South Staffordshire,52.623695,-2.186101,False,1,False,91.84,,0,0,0,0,Birmingham New Street,38.0,36.0,direct_match,,,,chiltern_wmr,2,,,,,,
NA_0036,Billericay,,BIC,Greater Anglia,"['Crouch Valley Line', 'Great Eastern', 'Great Eastern Main Line', 'Shenfield to Southend Line', 'Southend Line']",Basildon,51.628834,0.418656,True,3,False,9.54,,0,0,0,0,London,129.0,129.0,direct_match,,,,c2c_ga,2,,,,,,
NA_0037,Bishops Stortford,,BIS,Greater Anglia,"['Heron Line', 'West Anglia', 'West Anglia Main Line']",East Hertfordshire,51.866692,0.16557,True,2,False,36.9,,115,114,34,115,London,242.0,242.0,direct_match,,,,c2c_ga,3,,,,,,
NA_0038,Blackhorse Road,,BHO,London Overground,['Suffragette Line'],North East London,51.586143,-0.04123,False,1,False,33.63,,0,0,0,0,London (nearest interchange),23.0,23.0,darwin_interchange,,,,london_overground,2,,,,50.0,46.0,39.0
NA_0039,Bletchley,,BLY,London Northwestern Railway,['Marston Vale Line'],Milton Keynes,51.995339,-0.736368,True,1,False,97.73,,204,172,4,204,London,414.0,414.0,direct_match,,,,london_nw_elizabeth_gn,3,,,,,,
NA_0040,Bond Street,,BDS,Elizabeth Line,['Elizabeth Line'],Central London,51.514,-0.15,False,1,False,38.39,,0,0,0,0,London,661.0,661.0,interchange_match,,,PRTOBJP,london_nw_elizabeth_gn,1,,,,,,
NA_0041,Bordesley,,BBS,West Midlands Railway,"['Shakespeare Line', 'Snow Hill Lines']",Birmingham,52.471844,-1.877771,False,1,False,84.73,,0,0,0,0,Birmingham New Street,2.0,2.0,direct_match_low_confidence,,,,chiltern_wmr,0,,,,,,
NA_0042,Bow Brickhill,,BWB,London Northwestern Railway,['Marston Vale Line'],Milton Keynes,52.003475,-0.696154,False,1,False,95.8,,0,0,0,0,London,32.0,32.0,interchange_match,,,BLTCHLY,london_nw_elizabeth_gn,2,,,,,,
NA_0043,Bowes Park,,BOP,Great Northern,"['Fen Line', 'Great Northern']",North London,51.607216,-0.119761,True,2,False,39.55,,0,0,0,0,London,21.0,21.0,direct_match,,,,london_nw_elizabeth_gn,2,,,,,,
NA_0044,Brading,,BDN,Island Line,['Island Line'],Isle of Wight,50.678509,-1.13801,False,1,True,1.86,,0,0,0,0,London,,,,,,,south_western,2,,,,,,
NA_0045,Braintree,,BTR,Greater Anglia,"['Braintree Branch', 'Flitch Line', 'Great Eastern', 'Great Eastern Main Line']",Braintree,51.874989,0.558261,True,2,False,16.29,,62,46,40,62,London,33.0,33.0,direct_match,,,,c2c_ga,1,,,,,,
NA_0046,Braintree Freeport,,BTP,Greater Anglia,"['Braintree Branch', 'Flitch Line', 'Great Eastern', 'Great Eastern Main Line']",Braintree,51.869316,0.568258,True,2,False,15.42,,0,0,0,0,London,33.0,33.0,direct_match,,,,c2c_ga,2,,,,,,
NA_0047,Brampton (Suffolk),,BRP,Greater Anglia,['East Suffolk Line'],East Suffolk,52.395397,1.543871,False,1,False,8.25,,0,0,0,0,London,34.0,34.0,interchange_match,,,IPSWICH,c2c_ga,2,,,,,,
NA_0048,Brandon,,BND,Greater Anglia,['Wherry Line'],Breckland,52.454479,0.624116,False,1,False,42.36,,0,0,0,0,London,114.0,114.0,interchange_match,,,TROWSEJ,c2c_ga,2,,,,,,
NA_0049,Brent Cross West,,BCZ,Thameslink,"['Midland Electrics', 'Midland Main Line']",North West London,51.5687,-0.2269,True,2,False,44.97,,0,0,0,0,London,366.0,366.0,interchange_match,,,CRKLWD,thameslink_southern,2,,,,,,
NA_0050,Brentwood,,BRE,Elizabeth Line,['Elizabeth Line'],Brentwood,51.61322,0.30083,False,1,False,14.57,,0,0,0,0,London,4.0,4.0,direct_match,,,,london_nw_elizabeth_gn,2,,,,,,
NA_0051,Bricket Wood,,BWO,London Northwestern Railway,['Abbey Line'],St Albans,51.705223,-0.358846,False,1,False,59.23,,0,0,0,0,London,1.0,1.0,direct_match,,,,london_nw_elizabeth_gn,2,,,,,,
NA_0052,Brimsdown,,BMD,Greater Anglia,"['Heron Line', 'Hertford East Line', 'Lee Valley Line', 'West Anglia', 'West Anglia Main Line']",North London,51.655224,-0.031022,True,3,False,36.78,,0,0,0,0,London,306.0,306.0,direct_match,,,,c2c_ga,2,,,,,,
NA_0053,Brockley,,BCY,London Overground,['Windrush Line'],South East London,51.464684,-0.037797,False,1,False,30.04,,0,0,0,0,London (nearest interchange),448.0,448.0,direct_match,,,DALS,london_overground,2,,,,62.0,78.0,71.0
NA_0054,Brockley Whins,,BNR,Tyne & Wear Metro,0,South Tyneside,54.958672,-1.462749,False,1,False,5.41,,0,0,0,0,,,,,,,,,1,,,,,,
NA_0055,Brondesbury,,BSY,London Overground,['Mildmay Line'],North West London,51.545574,-0.203063,False,1,False,42.71,,0,0,0,0,London (nearest interchange),312.0,312.0,direct_match,,,STFD,london_overground,2,,,,25.0,35.0,28.0
NA_0056,Brondesbury Park,,BSP,London Overground,['Mildmay Line'],North West London,51.540896,-0.209955,False,1,False,43.06,,0,0,0,0,London (nearest interchange),312.0,312.0,direct_match,,,STFD,london_overground,2,,,,24.0,36.0,29.0
NA_0057,Brookmans Park,,BPK,Great Northern,"['Fen Line', 'Great Northern', 'Northern City Line']",Welwyn Hatfield,51.720955,-0.204811,True,3,False,50.83,,0,0,0,0,London,2.0,2.0,direct_match,,,,london_nw_elizabeth_gn,2,,,,,,
NA_0058,Brough,,BUH,Northern,"['Hull and Doncaster Branch', 'Selby Line']",East Riding of Yorkshire,53.726452,-0.578255,True,2,True,0.29,,0,0,0,0,Leeds,56.0,72.0,direct_match,,,,leeds_sheffield_northern,2,,,,,,
NA_0059,Broxbourne,,BXB,Greater Anglia,"['Heron Line', 'Hertford East Line', 'Lee Valley Line', 'New River Line', 'West Anglia', 'West Anglia Main Line']",Broxbourne,51.745712,-0.011157,True,4,False,40.6,,39,37,51,51,London,324.0,324.0,direct_match,,,,c2c_ga,2,,,,,,
NA_0060,Bruce Grove,,BCV,London Overground,['Enfield Town Line'],North East London,51.592918,-0.06982,False,1,False,35.74,,0,0,0,0,London (nearest interchange),172.0,172.0,direct_match,,,LIVST,london_overground,2,,,,75.0,16.0,22.0
NA_0061,Brundall,,BDA,Greater Anglia,"['East Suffolk Line', 'Wherry Line']",Broadland,52.619747,1.439316,True,2,False,20.09,,0,0,0,0,London,82.0,82.0,interchange_match,,,NRCHTPJ,c2c_ga,3,,,,,,
NA_0062,Brundall Gardens,,BGA,Greater Anglia,['Wherry Line'],Broadland,52.623035,1.418896,False,1,False,21.28,,0,0,0,0,London,36.0,36.0,interchange_match,,,NRCHTPJ,c2c_ga,2,,,,,,
NA_0063,Buckenham,,BUC,Greater Anglia,['Wherry Line'],Broadland,52.59816,1.47013,False,1,False,18.04,,0,0,0,0,London,4.0,4.0,interchange_match_low_confidence,,,NRCHTPJ,c2c_ga,2,,,,,,
NA_0064,Bures,,BUE,Greater Anglia,"['Gainsborough Line', 'Stour Valley Line']",Braintree,51.97094,0.769021,False,1,False,14.43,,0,0,0,0,London,36.0,36.0,interchange_match,,,MRKSTEY,c2c_ga,2,,,,,,
NA_0065,Burnham-On-Crouch,,BUU,Greater Anglia,"['Crouch Valley Line', 'Great Eastern', 'Great Eastern Main Line']",Maldon,51.633526,0.813459,True,2,True,0.78,,0,0,0,0,London,10.0,10.0,direct_match,,,,c2c_ga,2,,,,,,
NA_0066,Bury St Edmunds,,BSE,Greater Anglia,"[""St Edmund's Line""]",West Suffolk,52.253727,0.713355,False,1,False,38.3,,3,12,5,12,London,208.0,208.0,interchange_match,,,HAGHLYJ,c2c_ga,2,,,,,,
NA_0067,Bush Hill Park,,BHK,London Overground,['Enfield Town Line'],North London,51.642365,-0.06916,False,1,False,38.4,,0,0,0,0,London (nearest interchange),98.0,98.0,direct_match,,,LIVST,london_overground,2,,,,83.0,24.0,30.0
NA_0068,Bushey,,BSH,West Midlands Railway,['Lioness Line'],Watford,51.644669,-0.384806,False,1,False,58.06,,0,0,0,0,Birmingham New Street,184.0,10.0,interchange_match,,BLTCHLY,,chiltern_wmr,2,,,,,,
NA_0069,Butlers Lane,,BUL,West Midlands Railway,['Cross-City'],Birmingham,52.592376,-1.838163,False,1,False,98.07,,0,0,0,0,Birmingham New Street,26.0,72.0,direct_match,,,,chiltern_wmr,2,,,,,,
NA_0070,Caledonian Road & Barnsbury,,CIR,London Overground,['Mildmay Line'],North London,51.543301,-0.115177,False,1,False,36.75,,0,0,0,0,London (nearest interchange),314.0,314.0,direct_match,,,STFD,london_overground,1,,,,39.0,22.0,15.0
NA_0071,Cambridge,,CBG,Greater Anglia,"['Heron Line', ""St Edmund's Line"", 'West Anglia', 'West Anglia Main Line', 'Wherry Line']",Cambridge,52.194519,0.137584,True,4,False,61.79,,383,495,717,717,London,98.0,98.0,direct_match,,,,c2c_ga,3,,,,,,
NA_0072,Cambridge Heath,,CBH,London Overground,['Chingford Line'],North East London,51.53157,-0.057997,False,1,False,32.58,,0,0,0,0,London (nearest interchange),172.0,172.0,direct_match,,,LIVST,london_overground,2,,,,66.0,7.0,13.0
NA_0073,Cambridge North,,CMB,Greater Anglia,"['Heron Line', 'West Anglia Main Line', 'Wherry Line']",South Cambridgeshire,52.223333,0.157778,True,3,False,63.65,,88,235,405,405,London,64.0,64.0,direct_match,,,,c2c_ga,2,,,,,,
NA_0074,Camden Road,,CMD,London Overground,['Mildmay Line'],North London,51.541889,-0.139764,False,1,False,38.35,,17,1,121,121,London (nearest interchange),318.0,318.0,direct_match,,,STFD,london_overground,2,,,,37.0,25.0,18.0
NA_0075,Canada Water,,ZCW,London Overground,['Windrush Line'],East London,51.49823,-0.05076,False,1,False,31.3,,0,0,0,0,London (nearest interchange),604.0,604.0,direct_match,,,DALS,london_overground,2,,,,59.0,75.0,68.0
NA_0076,Canary Wharf,,CWX,Elizabeth Line,['Elizabeth Line'],East London,51.5061,-0.01578,False,1,False,29.07,,0,0,0,0,London,290.0,290.0,interchange_match,,,PRTOBJP,london_nw_elizabeth_gn,1,,,,,,
NA_0077,Canonbury,,CNN,London Overground,['Mildmay Line'],North East London,51.548747,-0.091614,False,1,False,35.35,,0,0,0,0,London (nearest interchange),314.0,314.0,direct_match,,,STFD,london_overground,1,,,,42.0,19.0,12.0
